EmployeeID,FirstName,LastName,Department,Cluster,Age,Salary,JobSatisfaction,PerformanceScore
0678-748A,Maurits,Farmery,Sales,1,25,57698,3.0,2.5
0678-748A,Maurits,Farmery,Sales,3,25,57698,2.0,3.5
0678-748A,Maurits,Farmery,Sales,1,25,57698,5.0,2.5
0678-748A,Maurits,Farmery,Sales,1,25,57698,5.0,4.5
0678-748A,Maurits,Farmery,Sales,3,25,57698,3.0,2.5
0678-748A,Maurits,Farmery,Sales,1,25,57698,5.0,3.5
0678-748A,Maurits,Farmery,Sales,3,25,57698,2.0,2.5
0678-748A,Maurits,Farmery,Sales,1,25,57698,3.0,4.5
A896-CDE2,Wrennie,Quinton,Technology,3,25,28317,2.0,2.5
A896-CDE2,Wrennie,Quinton,Technology,1,25,28317,5.0,2.5
A896-CDE2,Wrennie,Quinton,Technology,3,25,28317,3.0,4.0
A896-CDE2,Wrennie,Quinton,Technology,3,25,28317,3.0,3.5
A896-CDE2,Wrennie,Quinton,Technology,1,25,28317,4.0,3.0
ACF7-5B99,Janeczka,Osmond,Sales,3,26,97811,2.0,4.5
ACF7-5B99,Janeczka,Osmond,Sales,1,26,97811,4.0,2.5
ACF7-5B99,Janeczka,Osmond,Sales,3,26,97811,2.0,4.0
ACF7-5B99,Janeczka,Osmond,Sales,1,26,97811,5.0,4.5
ACF7-5B99,Janeczka,Osmond,Sales,3,26,97811,2.0,2.5
5741-0022,Rosene,Larmett,Technology,1,25,190198,5.0,3.5
5741-0022,Rosene,Larmett,Technology,1,25,190198,4.0,4.5
5741-0022,Rosene,Larmett,Technology,1,25,190198,5.0,5.0
5741-0022,Rosene,Larmett,Technology,3,25,190198,3.0,5.0
5741-0022,Rosene,Larmett,Technology,2,25,190198,2.0,2.5
AA67-CB22,Obadias,Izhaky,Technology,3,26,167509,3.0,4.0
AA67-CB22,Obadias,Izhaky,Technology,3,26,167509,2.0,2.5
AA67-CB22,Obadias,Izhaky,Technology,3,26,167509,3.0,4.5
AA67-CB22,Obadias,Izhaky,Technology,1,26,167509,3.0,2.5
AA67-CB22,Obadias,Izhaky,Technology,1,26,167509,5.0,4.0
D825-CC31,Debera,Extence,Technology,1,25,44082,3.0,4.0
D825-CC31,Debera,Extence,Technology,1,25,44082,5.0,2.5
D825-CC31,Debera,Extence,Technology,3,25,44082,3.0,3.0
D825-CC31,Debera,Extence,Technology,3,25,44082,2.0,4.5
D825-CC31,Debera,Extence,Technology,3,25,44082,3.0,3.0
59F5-F57D,Lilly,Nancarrow,Technology,1,26,59981,4.0,4.5
59F5-F57D,Lilly,Nancarrow,Technology,3,26,59981,3.0,4.0
59F5-F57D,Lilly,Nancarrow,Technology,1,26,59981,5.0,3.0
59F5-F57D,Lilly,Nancarrow,Technology,3,26,59981,3.0,5.0
59F5-F57D,Lilly,Nancarrow,Technology,1,26,59981,4.0,3.5
E430-E462,Marvin,Switland,Technology,0,28,194982,5.0,3.0
E430-E462,Marvin,Switland,Technology,0,28,194982,4.0,3.0
E430-E462,Marvin,Switland,Technology,2,28,194982,2.0,3.0
E430-E462,Marvin,Switland,Technology,2,28,194982,2.0,3.5
E430-E462,Marvin,Switland,Technology,2,28,194982,2.0,3.5
9F02-0D39,Bell,Di Biasi,Technology,0,27,252301,4.0,3.5
9F02-0D39,Bell,Di Biasi,Technology,2,27,252301,2.0,4.5
9F02-0D39,Bell,Di Biasi,Technology,2,27,252301,3.0,4.0
9F02-0D39,Bell,Di Biasi,Technology,2,27,252301,2.0,3.5
9F02-0D39,Bell,Di Biasi,Technology,0,27,252301,4.0,4.5
74F3-DF3D,Lian,Ouslem,Human Resources,1,25,49131,5.0,3.0
74F3-DF3D,Lian,Ouslem,Human Resources,1,25,49131,5.0,2.5
74F3-DF3D,Lian,Ouslem,Human Resources,3,25,49131,2.0,4.5
74F3-DF3D,Lian,Ouslem,Human Resources,3,25,49131,3.0,3.5
74F3-DF3D,Lian,Ouslem,Human Resources,1,25,49131,4.0,3.5
5F2E-A68B,Evangelin,Desantis,Technology,1,26,60834,5.0,5.0
5F2E-A68B,Evangelin,Desantis,Technology,3,26,60834,3.0,2.5
5F2E-A68B,Evangelin,Desantis,Technology,3,26,60834,2.0,2.5
5F2E-A68B,Evangelin,Desantis,Technology,1,26,60834,5.0,3.5
5F2E-A68B,Evangelin,Desantis,Technology,1,26,60834,5.0,5.0
65A0-5D04,Ginnifer,Grigoletti,Technology,3,28,62016,4.0,5.0
65A0-5D04,Ginnifer,Grigoletti,Technology,1,28,62016,3.0,5.0
65A0-5D04,Ginnifer,Grigoletti,Technology,3,28,62016,2.0,4.5
65A0-5D04,Ginnifer,Grigoletti,Technology,1,28,62016,3.0,3.5
65A0-5D04,Ginnifer,Grigoletti,Technology,3,28,62016,4.0,4.5
79C5-FE9D,Kerstin,Sponton,Technology,2,28,140377,2.0,4.5
79C5-FE9D,Kerstin,Sponton,Technology,2,28,140377,3.0,4.5
79C5-FE9D,Kerstin,Sponton,Technology,2,28,140377,3.0,4.0
79C5-FE9D,Kerstin,Sponton,Technology,2,28,140377,2.0,4.0
79C5-FE9D,Kerstin,Sponton,Technology,3,28,140377,3.0,4.5
B49A-7D79,Freedman,Kensington,Technology,3,27,22986,3.0,5.0
B49A-7D79,Freedman,Kensington,Technology,3,27,22986,2.0,2.5
B49A-7D79,Freedman,Kensington,Technology,1,27,22986,5.0,4.0
B49A-7D79,Freedman,Kensington,Technology,3,27,22986,3.0,4.0
B49A-7D79,Freedman,Kensington,Technology,3,27,22986,3.0,3.0
E503-C500,Alexandro,De Pietri,Technology,1,28,81906,5.0,5.0
E503-C500,Alexandro,De Pietri,Technology,3,28,81906,3.0,3.0
E503-C500,Alexandro,De Pietri,Technology,3,28,81906,2.0,4.5
E503-C500,Alexandro,De Pietri,Technology,1,28,81906,4.0,4.0
E503-C500,Alexandro,De Pietri,Technology,1,28,81906,3.0,4.0
388D-DB68,Maybelle,Hurler,Human Resources,1,27,34320,4.0,5.0
388D-DB68,Maybelle,Hurler,Human Resources,1,27,34320,4.0,4.5
388D-DB68,Maybelle,Hurler,Human Resources,1,27,34320,4.0,4.5
388D-DB68,Maybelle,Hurler,Human Resources,1,27,34320,4.0,3.5
388D-DB68,Maybelle,Hurler,Human Resources,1,27,34320,5.0,5.0
A76C-AEB3,Oren,Milella,Technology,3,25,145905,2.0,4.0
A76C-AEB3,Oren,Milella,Technology,1,25,145905,4.0,3.0
A76C-AEB3,Oren,Milella,Technology,1,25,145905,5.0,4.5
A76C-AEB3,Oren,Milella,Technology,1,25,145905,4.0,5.0
A76C-AEB3,Oren,Milella,Technology,1,25,145905,5.0,3.0
278C-D482,Flora,Flounders,Technology,1,26,28751,5.0,3.0
278C-D482,Flora,Flounders,Technology,3,26,28751,3.0,3.5
278C-D482,Flora,Flounders,Technology,3,26,28751,2.0,3.5
278C-D482,Flora,Flounders,Technology,3,26,28751,2.0,3.0
278C-D482,Flora,Flounders,Technology,3,26,28751,2.0,4.0
A1DB-6C34,Catie,McCuish,Technology,1,27,77039,5.0,3.5
A1DB-6C34,Catie,McCuish,Technology,3,27,77039,3.0,4.0
A1DB-6C34,Catie,McCuish,Technology,1,27,77039,5.0,3.0
A1DB-6C34,Catie,McCuish,Technology,1,27,77039,4.0,3.5
A1DB-6C34,Catie,McCuish,Technology,3,27,77039,3.0,5.0
468A-E249,Ninon,Leathwood,Technology,0,26,206137,5.0,4.5
468A-E249,Ninon,Leathwood,Technology,0,26,206137,5.0,4.5
468A-E249,Ninon,Leathwood,Technology,2,26,206137,2.0,4.0
468A-E249,Ninon,Leathwood,Technology,0,26,206137,5.0,3.0
468A-E249,Ninon,Leathwood,Technology,0,26,206137,5.0,5.0
95CB-4E31,Pavlov,Pretor,Technology,1,28,57837,3.0,3.0
95CB-4E31,Pavlov,Pretor,Technology,1,28,57837,4.0,3.0
95CB-4E31,Pavlov,Pretor,Technology,3,28,57837,2.0,5.0
95CB-4E31,Pavlov,Pretor,Technology,3,28,57837,2.0,4.5
95CB-4E31,Pavlov,Pretor,Technology,3,28,57837,2.0,4.0
3A2C-ABB8,Gawain,Dewdney,Technology,1,25,28646,4.0,4.0
3A2C-ABB8,Gawain,Dewdney,Technology,3,25,28646,2.0,3.0
3A2C-ABB8,Gawain,Dewdney,Technology,1,25,28646,5.0,4.5
3A2C-ABB8,Gawain,Dewdney,Technology,1,25,28646,5.0,2.5
3A2C-ABB8,Gawain,Dewdney,Technology,1,25,28646,4.0,3.5
6EDB-94B7,Earle,Willowby,Technology,1,25,195911,5.0,2.5
6EDB-94B7,Earle,Willowby,Technology,3,25,195911,4.0,3.5
6EDB-94B7,Earle,Willowby,Technology,1,25,195911,3.0,3.5
6EDB-94B7,Earle,Willowby,Technology,2,25,195911,2.0,4.0
6EDB-94B7,Earle,Willowby,Technology,2,25,195911,2.0,3.0
8292-6635,Hy,Goodin,Sales,1,26,127450,4.0,3.5
8292-6635,Hy,Goodin,Sales,3,26,127450,2.0,4.5
8292-6635,Hy,Goodin,Sales,1,26,127450,5.0,3.5
8292-6635,Hy,Goodin,Sales,3,26,127450,3.0,5.0
8292-6635,Hy,Goodin,Sales,1,26,127450,4.0,3.5
6EEF-5B17,Bo,Readitt,Technology,0,28,339731,5.0,3.0
6EEF-5B17,Bo,Readitt,Technology,2,28,339731,2.0,2.5
6EEF-5B17,Bo,Readitt,Technology,0,28,339731,4.0,4.5
6EEF-5B17,Bo,Readitt,Technology,0,28,339731,5.0,4.5
6EEF-5B17,Bo,Readitt,Technology,0,28,339731,4.0,3.0
C250-AF15,Ron,Hordle,Technology,1,25,178337,3.0,4.5
C250-AF15,Ron,Hordle,Technology,3,25,178337,3.0,4.0
C250-AF15,Ron,Hordle,Technology,2,25,178337,2.0,5.0
C250-AF15,Ron,Hordle,Technology,1,25,178337,4.0,3.5
C250-AF15,Ron,Hordle,Technology,3,25,178337,2.0,3.0
257B-8130,Erastus,Pennings,Technology,3,26,47676,4.0,4.5
257B-8130,Erastus,Pennings,Technology,3,26,47676,3.0,2.5
257B-8130,Erastus,Pennings,Technology,3,26,47676,2.0,4.5
257B-8130,Erastus,Pennings,Technology,1,26,47676,5.0,3.5
257B-8130,Erastus,Pennings,Technology,1,26,47676,4.0,3.5
B492-D447,Aurthur,Rittelmeyer,Sales,1,28,128719,5.0,3.5
B492-D447,Aurthur,Rittelmeyer,Sales,3,28,128719,2.0,3.0
B492-D447,Aurthur,Rittelmeyer,Sales,1,28,128719,5.0,2.5
B492-D447,Aurthur,Rittelmeyer,Sales,1,28,128719,3.0,3.5
B492-D447,Aurthur,Rittelmeyer,Sales,1,28,128719,4.0,5.0
4673-EBEC,Ollie,Chellam,Sales,3,28,78735,2.0,4.0
4673-EBEC,Ollie,Chellam,Sales,3,28,78735,2.0,4.0
4673-EBEC,Ollie,Chellam,Sales,3,28,78735,2.0,4.5
4673-EBEC,Ollie,Chellam,Sales,3,28,78735,2.0,2.5
4673-EBEC,Ollie,Chellam,Sales,3,28,78735,3.0,3.0
C08F-94F9,Nikos,Karpenko,Technology,1,26,40100,5.0,4.0
C08F-94F9,Nikos,Karpenko,Technology,1,26,40100,4.0,4.5
C08F-94F9,Nikos,Karpenko,Technology,1,26,40100,4.0,2.5
C08F-94F9,Nikos,Karpenko,Technology,1,26,40100,4.0,3.0
C08F-94F9,Nikos,Karpenko,Technology,3,26,40100,4.0,3.5
C08F-94F9,Nikos,Karpenko,Technology,1,26,40100,4.0,3.0
C08F-94F9,Nikos,Karpenko,Technology,1,26,40100,4.0,4.0
C08F-94F9,Nikos,Karpenko,Technology,1,26,40100,5.0,3.5
C08F-94F9,Nikos,Karpenko,Technology,1,26,40100,4.0,3.0
C08F-94F9,Nikos,Karpenko,Technology,1,26,40100,5.0,3.5
F961-5A03,Alejandrina,Pea,Technology,1,27,105398,4.0,3.0
F961-5A03,Alejandrina,Pea,Technology,1,27,105398,5.0,5.0
F961-5A03,Alejandrina,Pea,Technology,3,27,105398,3.0,2.5
F961-5A03,Alejandrina,Pea,Technology,1,27,105398,5.0,3.0
F961-5A03,Alejandrina,Pea,Technology,1,27,105398,4.0,2.5
CE90-763C,Carly,Mushawe,Technology,3,27,31672,2.0,3.5
CE90-763C,Carly,Mushawe,Technology,1,27,31672,4.0,5.0
CE90-763C,Carly,Mushawe,Technology,1,27,31672,5.0,4.0
CE90-763C,Carly,Mushawe,Technology,1,27,31672,4.0,3.0
CE90-763C,Carly,Mushawe,Technology,3,27,31672,3.0,2.5
6653-BD41,Selle,Barrington,Technology,2,27,238435,3.0,3.5
6653-BD41,Selle,Barrington,Technology,0,27,238435,5.0,2.5
6653-BD41,Selle,Barrington,Technology,0,27,238435,4.0,2.5
6653-BD41,Selle,Barrington,Technology,2,27,238435,4.0,3.0
6653-BD41,Selle,Barrington,Technology,0,27,238435,4.0,3.5
C251-2A18,Honor,Jesson,Technology,1,26,29791,3.0,4.0
C251-2A18,Honor,Jesson,Technology,1,26,29791,4.0,4.0
C251-2A18,Honor,Jesson,Technology,1,26,29791,3.0,4.5
C251-2A18,Honor,Jesson,Technology,3,26,29791,2.0,2.5
C251-2A18,Honor,Jesson,Technology,1,26,29791,5.0,5.0
8FF0-0F7A,Nanine,Barrie,Technology,3,26,153420,2.0,5.0
8FF0-0F7A,Nanine,Barrie,Technology,1,26,153420,5.0,2.5
8FF0-0F7A,Nanine,Barrie,Technology,3,26,153420,4.0,4.5
8FF0-0F7A,Nanine,Barrie,Technology,1,26,153420,3.0,5.0
8FF0-0F7A,Nanine,Barrie,Technology,3,26,153420,3.0,3.5
62A3-DEA7,Meade,Quinnelly,Technology,1,25,30931,4.0,3.0
62A3-DEA7,Meade,Quinnelly,Technology,1,25,30931,5.0,4.0
62A3-DEA7,Meade,Quinnelly,Technology,3,25,30931,3.0,5.0
62A3-DEA7,Meade,Quinnelly,Technology,3,25,30931,2.0,5.0
62A3-DEA7,Meade,Quinnelly,Technology,1,25,30931,4.0,3.5
62A3-DEA7,Meade,Quinnelly,Technology,1,25,30931,4.0,3.0
62A3-DEA7,Meade,Quinnelly,Technology,3,25,30931,4.0,2.5
62A3-DEA7,Meade,Quinnelly,Technology,3,25,30931,2.0,2.5
62A3-DEA7,Meade,Quinnelly,Technology,1,25,30931,4.0,4.5
62A3-DEA7,Meade,Quinnelly,Technology,3,25,30931,3.0,3.5
D3F6-A313,Alister,Gianullo,Technology,1,27,50949,5.0,5.0
D3F6-A313,Alister,Gianullo,Technology,3,27,50949,3.0,3.5
D3F6-A313,Alister,Gianullo,Technology,3,27,50949,2.0,2.5
D3F6-A313,Alister,Gianullo,Technology,3,27,50949,2.0,3.0
D3F6-A313,Alister,Gianullo,Technology,3,27,50949,2.0,4.0
1453-D3D8,Magnum,Dublin,Technology,1,27,60967,5.0,4.5
1453-D3D8,Magnum,Dublin,Technology,3,27,60967,3.0,3.0
1453-D3D8,Magnum,Dublin,Technology,3,27,60967,3.0,3.0
1453-D3D8,Magnum,Dublin,Technology,1,27,60967,3.0,3.0
1453-D3D8,Magnum,Dublin,Technology,3,27,60967,2.0,4.0
B59D-CA4C,Ichabod,Mabbot,Sales,3,28,110057,2.0,5.0
B59D-CA4C,Ichabod,Mabbot,Sales,1,28,110057,5.0,2.5
B59D-CA4C,Ichabod,Mabbot,Sales,3,28,110057,2.0,4.0
B59D-CA4C,Ichabod,Mabbot,Sales,1,28,110057,4.0,4.5
B59D-CA4C,Ichabod,Mabbot,Sales,1,28,110057,4.0,5.0
3DB7-2942,Cordula,Upjohn,Technology,3,27,137012,2.0,2.5
3DB7-2942,Cordula,Upjohn,Technology,3,27,137012,3.0,4.5
3DB7-2942,Cordula,Upjohn,Technology,1,27,137012,4.0,4.0
3DB7-2942,Cordula,Upjohn,Technology,1,27,137012,4.0,4.0
3DB7-2942,Cordula,Upjohn,Technology,1,27,137012,5.0,3.5
B102-5713,Adlai,Pettit,Sales,0,27,205622,4.0,4.5
B102-5713,Adlai,Pettit,Sales,2,27,205622,3.0,3.5
B102-5713,Adlai,Pettit,Sales,2,27,205622,2.0,3.0
B102-5713,Adlai,Pettit,Sales,2,27,205622,2.0,4.0
B102-5713,Adlai,Pettit,Sales,0,27,205622,5.0,3.0
BDE5-385A,Morten,Keig,Technology,1,26,60494,4.0,4.5
BDE5-385A,Morten,Keig,Technology,3,26,60494,2.0,5.0
BDE5-385A,Morten,Keig,Technology,1,26,60494,5.0,4.0
BDE5-385A,Morten,Keig,Technology,3,26,60494,3.0,4.0
BDE5-385A,Morten,Keig,Technology,3,26,60494,4.0,5.0
8F7F-015D,Lion,Ewbanck,Technology,0,28,249071,4.0,2.5
8F7F-015D,Lion,Ewbanck,Technology,2,28,249071,1.0,5.0
8F7F-015D,Lion,Ewbanck,Technology,2,28,249071,2.0,3.5
8F7F-015D,Lion,Ewbanck,Technology,0,28,249071,4.0,3.5
8F7F-015D,Lion,Ewbanck,Technology,0,28,249071,3.0,4.5
C1B4-46B2,Hoebart,Bennen,Technology,3,27,73326,3.0,4.0
C1B4-46B2,Hoebart,Bennen,Technology,3,27,73326,2.0,4.5
C1B4-46B2,Hoebart,Bennen,Technology,1,27,73326,5.0,5.0
C1B4-46B2,Hoebart,Bennen,Technology,3,27,73326,2.0,4.5
C1B4-46B2,Hoebart,Bennen,Technology,1,27,73326,4.0,3.0
F5C3-07B0,Vitia,Southall,Technology,1,26,25110,4.0,3.0
F5C3-07B0,Vitia,Southall,Technology,1,26,25110,5.0,4.5
F5C3-07B0,Vitia,Southall,Technology,1,26,25110,4.0,2.5
F5C3-07B0,Vitia,Southall,Technology,1,26,25110,4.0,5.0
F5C3-07B0,Vitia,Southall,Technology,3,26,25110,3.0,4.0
08FC-817E,Milka,Vinas,Technology,1,26,30217,3.0,3.5
08FC-817E,Milka,Vinas,Technology,3,26,30217,2.0,3.5
08FC-817E,Milka,Vinas,Technology,3,26,30217,2.0,2.5
08FC-817E,Milka,Vinas,Technology,3,26,30217,2.0,4.5
08FC-817E,Milka,Vinas,Technology,3,26,30217,4.0,2.5
AC19-7EE7,Aube,Bassill,Sales,3,25,86485,3.0,4.5
AC19-7EE7,Aube,Bassill,Sales,1,25,86485,3.0,4.0
AC19-7EE7,Aube,Bassill,Sales,3,25,86485,2.0,4.5
AC19-7EE7,Aube,Bassill,Sales,3,25,86485,1.0,2.5
AC19-7EE7,Aube,Bassill,Sales,3,25,86485,2.0,3.5
C9FF-3A25,West,Shalloo,Technology,1,28,54324,3.0,5.0
C9FF-3A25,West,Shalloo,Technology,3,28,54324,3.0,3.5
C9FF-3A25,West,Shalloo,Technology,1,28,54324,5.0,3.0
C9FF-3A25,West,Shalloo,Technology,1,28,54324,4.0,3.0
C9FF-3A25,West,Shalloo,Technology,3,28,54324,2.0,5.0
C9FF-3A25,West,Shalloo,Technology,1,28,54324,5.0,2.5
C9FF-3A25,West,Shalloo,Technology,3,28,54324,2.0,4.5
C9FF-3A25,West,Shalloo,Technology,1,28,54324,5.0,3.5
C9FF-3A25,West,Shalloo,Technology,3,28,54324,4.0,2.5
C9FF-3A25,West,Shalloo,Technology,3,28,54324,2.0,2.5
CDC1-C7CA,Jobyna,Keeler,Sales,1,25,102569,4.0,3.5
CDC1-C7CA,Jobyna,Keeler,Sales,3,25,102569,4.0,3.0
CDC1-C7CA,Jobyna,Keeler,Sales,3,25,102569,2.0,3.0
CDC1-C7CA,Jobyna,Keeler,Sales,1,25,102569,4.0,2.5
CDC1-C7CA,Jobyna,Keeler,Sales,3,25,102569,3.0,3.5
E616-CAD8,Iseabal,Sabey,Technology,2,27,200409,2.0,4.5
E616-CAD8,Iseabal,Sabey,Technology,0,27,200409,3.0,2.5
E616-CAD8,Iseabal,Sabey,Technology,0,27,200409,4.0,5.0
E616-CAD8,Iseabal,Sabey,Technology,0,27,200409,4.0,2.5
E616-CAD8,Iseabal,Sabey,Technology,0,27,200409,5.0,3.0
2219-56CA,Sloane,Shera,Sales,1,28,185380,4.0,3.5
2219-56CA,Sloane,Shera,Sales,3,28,185380,4.0,2.5
2219-56CA,Sloane,Shera,Sales,1,28,185380,4.0,5.0
2219-56CA,Sloane,Shera,Sales,3,28,185380,3.0,4.0
2219-56CA,Sloane,Shera,Sales,1,28,185380,5.0,5.0
2219-56CA,Sloane,Shera,Sales,1,28,185380,3.0,4.5
2219-56CA,Sloane,Shera,Sales,3,28,185380,2.0,4.5
2219-56CA,Sloane,Shera,Sales,1,28,185380,4.0,2.5
2219-56CA,Sloane,Shera,Sales,3,28,185380,3.0,4.5
2219-56CA,Sloane,Shera,Sales,3,28,185380,2.0,4.5
EEA0-C109,Silvan,Bratcher,Sales,3,26,56892,2.0,3.5
EEA0-C109,Silvan,Bratcher,Sales,3,26,56892,2.0,3.0
EEA0-C109,Silvan,Bratcher,Sales,1,26,56892,3.0,4.5
EEA0-C109,Silvan,Bratcher,Sales,3,26,56892,2.0,5.0
EEA0-C109,Silvan,Bratcher,Sales,1,26,56892,4.0,5.0
ABB5-0B95,Thomasine,Odell,Technology,1,28,112175,4.0,4.5
ABB5-0B95,Thomasine,Odell,Technology,3,28,112175,3.0,3.5
ABB5-0B95,Thomasine,Odell,Technology,1,28,112175,4.0,5.0
ABB5-0B95,Thomasine,Odell,Technology,3,28,112175,2.0,3.0
ABB5-0B95,Thomasine,Odell,Technology,3,28,112175,3.0,3.0
5F4E-EE5A,Mamie,Neagle,Technology,3,28,87762,3.0,2.5
5F4E-EE5A,Mamie,Neagle,Technology,3,28,87762,3.0,4.0
5F4E-EE5A,Mamie,Neagle,Technology,1,28,87762,4.0,5.0
5F4E-EE5A,Mamie,Neagle,Technology,1,28,87762,5.0,5.0
5F4E-EE5A,Mamie,Neagle,Technology,3,28,87762,3.0,3.0
F401-1B75,Nevins,Forst,Technology,3,27,26542,3.0,4.5
F401-1B75,Nevins,Forst,Technology,3,27,26542,4.0,4.5
F401-1B75,Nevins,Forst,Technology,3,27,26542,3.0,3.5
F401-1B75,Nevins,Forst,Technology,3,27,26542,2.0,2.5
F401-1B75,Nevins,Forst,Technology,3,27,26542,2.0,2.5
B995-E5CE,Anitra,Korfmann,Technology,1,27,39198,4.0,3.0
B995-E5CE,Anitra,Korfmann,Technology,1,27,39198,5.0,3.5
B995-E5CE,Anitra,Korfmann,Technology,1,27,39198,5.0,3.5
B995-E5CE,Anitra,Korfmann,Technology,3,27,39198,3.0,3.0
B995-E5CE,Anitra,Korfmann,Technology,1,27,39198,5.0,3.5
533B-938D,Morris,Bente,Sales,0,28,157549,4.0,3.5
533B-938D,Morris,Bente,Sales,2,28,157549,2.0,3.0
533B-938D,Morris,Bente,Sales,2,28,157549,3.0,4.0
533B-938D,Morris,Bente,Sales,2,28,157549,2.0,4.0
533B-938D,Morris,Bente,Sales,3,28,157549,3.0,4.5
993B-186B,Lewiss,Janosevic,Sales,1,27,73918,5.0,4.5
993B-186B,Lewiss,Janosevic,Sales,1,27,73918,5.0,5.0
993B-186B,Lewiss,Janosevic,Sales,1,27,73918,5.0,2.5
993B-186B,Lewiss,Janosevic,Sales,3,27,73918,4.0,4.0
993B-186B,Lewiss,Janosevic,Sales,1,27,73918,3.0,4.0
DFA2-1B8F,Haily,Jordi,Sales,1,28,83864,5.0,3.0
DFA2-1B8F,Haily,Jordi,Sales,3,28,83864,2.0,3.5
DFA2-1B8F,Haily,Jordi,Sales,3,28,83864,3.0,3.0
DFA2-1B8F,Haily,Jordi,Sales,1,28,83864,4.0,3.0
DFA2-1B8F,Haily,Jordi,Sales,1,28,83864,4.0,5.0
04D7-C8F3,Scarlett,Elstob,Technology,3,26,42052,2.0,2.5
04D7-C8F3,Scarlett,Elstob,Technology,3,26,42052,3.0,4.0
04D7-C8F3,Scarlett,Elstob,Technology,1,26,42052,4.0,4.5
04D7-C8F3,Scarlett,Elstob,Technology,1,26,42052,3.0,3.5
04D7-C8F3,Scarlett,Elstob,Technology,3,26,42052,1.0,4.0
C026-3E38,Garv,Tockell,Technology,2,28,220234,3.0,3.5
C026-3E38,Garv,Tockell,Technology,2,28,220234,3.0,3.0
C026-3E38,Garv,Tockell,Technology,2,28,220234,3.0,3.5
C026-3E38,Garv,Tockell,Technology,0,28,220234,4.0,4.0
C026-3E38,Garv,Tockell,Technology,0,28,220234,4.0,5.0
69EC-7B13,Mariska,Iashvili,Sales,1,27,62496,4.0,2.5
69EC-7B13,Mariska,Iashvili,Sales,1,27,62496,5.0,3.0
69EC-7B13,Mariska,Iashvili,Sales,1,27,62496,4.0,3.0
69EC-7B13,Mariska,Iashvili,Sales,3,27,62496,3.0,3.5
69EC-7B13,Mariska,Iashvili,Sales,3,27,62496,2.0,3.0
AD8F-7539,Leta,Possel,Sales,2,28,304858,3.0,4.0
AD8F-7539,Leta,Possel,Sales,0,28,304858,4.0,4.5
AD8F-7539,Leta,Possel,Sales,0,28,304858,5.0,4.0
AD8F-7539,Leta,Possel,Sales,0,28,304858,5.0,3.5
AD8F-7539,Leta,Possel,Sales,0,28,304858,5.0,3.5
B44E-8AEE,Carlynn,Bartolic,Sales,0,28,181164,5.0,4.0
B44E-8AEE,Carlynn,Bartolic,Sales,2,28,181164,2.0,2.5
B44E-8AEE,Carlynn,Bartolic,Sales,0,28,181164,4.0,5.0
B44E-8AEE,Carlynn,Bartolic,Sales,2,28,181164,2.0,4.0
B44E-8AEE,Carlynn,Bartolic,Sales,0,28,181164,5.0,2.5
63E9-F74A,Amos,Simcox,Technology,3,25,67708,3.0,4.5
63E9-F74A,Amos,Simcox,Technology,1,25,67708,5.0,4.0
63E9-F74A,Amos,Simcox,Technology,1,25,67708,5.0,4.5
63E9-F74A,Amos,Simcox,Technology,1,25,67708,4.0,2.5
63E9-F74A,Amos,Simcox,Technology,1,25,67708,4.0,3.0
A184-3B30,Ruperto,Ciccotto,Technology,3,26,55778,3.0,3.5
A184-3B30,Ruperto,Ciccotto,Technology,1,26,55778,4.0,3.5
A184-3B30,Ruperto,Ciccotto,Technology,3,26,55778,2.0,3.5
A184-3B30,Ruperto,Ciccotto,Technology,1,26,55778,3.0,5.0
A184-3B30,Ruperto,Ciccotto,Technology,1,26,55778,4.0,2.5
851C-E7E2,Sebastiano,Benes,Technology,3,27,120049,3.0,3.5
851C-E7E2,Sebastiano,Benes,Technology,3,27,120049,2.0,3.5
851C-E7E2,Sebastiano,Benes,Technology,1,27,120049,4.0,2.5
851C-E7E2,Sebastiano,Benes,Technology,3,27,120049,2.0,4.5
851C-E7E2,Sebastiano,Benes,Technology,1,27,120049,5.0,3.0
E46A-3676,Kele,Halsworth,Sales,1,28,128222,4.0,4.5
E46A-3676,Kele,Halsworth,Sales,3,28,128222,3.0,4.5
E46A-3676,Kele,Halsworth,Sales,3,28,128222,4.0,5.0
E46A-3676,Kele,Halsworth,Sales,3,28,128222,2.0,4.0
E46A-3676,Kele,Halsworth,Sales,3,28,128222,2.0,3.5
10CE-8403,Timmy,Reek,Technology,3,27,120225,3.0,3.5
10CE-8403,Timmy,Reek,Technology,3,27,120225,3.0,2.5
10CE-8403,Timmy,Reek,Technology,1,27,120225,5.0,4.5
10CE-8403,Timmy,Reek,Technology,3,27,120225,4.0,3.0
10CE-8403,Timmy,Reek,Technology,1,27,120225,4.0,4.0
E47D-E3C5,Kerry,Orrell,Technology,1,26,33180,3.0,3.5
E47D-E3C5,Kerry,Orrell,Technology,1,26,33180,4.0,4.5
E47D-E3C5,Kerry,Orrell,Technology,1,26,33180,5.0,3.5
E47D-E3C5,Kerry,Orrell,Technology,1,26,33180,4.0,2.5
E47D-E3C5,Kerry,Orrell,Technology,1,26,33180,4.0,4.5
1AC8-361F,Selig,Draysey,Sales,1,26,87142,5.0,4.5
1AC8-361F,Selig,Draysey,Sales,3,26,87142,3.0,4.5
1AC8-361F,Selig,Draysey,Sales,1,26,87142,5.0,5.0
