EmployeeID,FirstName,LastName,Gender,Age,BusinessTravel,Department,DistanceFromHome (KM),State,Ethnicity,Education,EducationField,JobRole,MaritalStatus,Salary,StockOptionLevel,OverTime,HireDate,Attrition,YearsAtCompany,YearsInMostRecentRole,YearsSinceLastPromotion,YearsWithCurrManager,EducationLevelID,EducationLevel,PerformanceID,ReviewDate,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalance,SelfRating,ManagerRating,AgeGroup,SalaryRange,PerformanceScore,OverallSatisfaction,TrainingUtilization,TenureCategory,PerformanceCategory,AttritionRisk
04D7-C8F3,Scarlett,Elstob,Female,26,Some Travel,Technology,27,CA,White,2,Computer Science,Data Scientist,Married,42052,1,No,2015-10-26,No,7,7,7,2,2,High School ,PR3297,2019-08-14,3.0,3.0,5.0,2.0,0.0,4.0,4.0,4.0,Under 30,Low,4.0,3.6666666666666665,0.0,Mid Career,Exceeds Expectations,1.2000000000000002
04D7-C8F3,Scarlett,Elstob,Female,26,Some Travel,Technology,27,CA,White,2,Computer Science,Data Scientist,Married,42052,1,No,2015-10-26,No,7,7,7,2,2,High School ,PR4211,2020-08-13,3.0,4.0,3.0,1.0,0.0,5.0,5.0,4.0,Under 30,Low,4.5,3.3333333333333335,0.0,Mid Career,Outstanding,0.7999999999999999
04D7-C8F3,Scarlett,Elstob,Female,26,Some Travel,Technology,27,CA,White,2,Computer Science,Data Scientist,Married,42052,1,No,2015-10-26,No,7,7,7,2,2,High School ,PR5232,2021-08-13,5.0,3.0,5.0,3.0,1.0,4.0,4.0,3.0,Under 30,Low,3.5,4.333333333333333,0.3333333333333333,Mid Career,Exceeds Expectations,1.0000000000000002
04D7-C8F3,Scarlett,Elstob,Female,26,Some Travel,Technology,27,CA,White,2,Computer Science,Data Scientist,Married,42052,1,No,2015-10-26,No,7,7,7,2,2,High School ,PR6338,2022-08-13,1.0,1.0,3.0,3.0,2.0,4.0,4.0,4.0,Under 30,Low,4.0,1.6666666666666667,0.6666666666666666,Mid Career,Exceeds Expectations,2.4
C026-3E38,Garv,Tockell,Male,28,Some Travel,Technology,2,CA,Asian or Asian American,3,Computer Science,Machine Learning Engineer,Single,220234,0,Yes,2015-10-26,No,7,5,7,1,3,Bachelors ,PR2419,2018-06-30,4.0,3.0,4.0,2.0,1.0,5.0,4.0,3.0,Under 30,Below Average,3.5,3.6666666666666665,0.5,Mid Career,Exceeds Expectations,1.0
C026-3E38,Garv,Tockell,Male,28,Some Travel,Technology,2,CA,Asian or Asian American,3,Computer Science,Machine Learning Engineer,Single,220234,0,Yes,2015-10-26,No,7,5,7,1,3,Bachelors ,PR3195,2019-06-30,3.0,3.0,5.0,2.0,3.0,5.0,3.0,3.0,Under 30,Below Average,3.0,3.6666666666666665,1.5,Mid Career,Meets Expectations,1.0
C026-3E38,Garv,Tockell,Male,28,Some Travel,Technology,2,CA,Asian or Asian American,3,Computer Science,Machine Learning Engineer,Single,220234,0,Yes,2015-10-26,No,7,5,7,1,3,Bachelors ,PR4097,2020-06-29,4.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,Under 30,Below Average,3.5,3.0,1.0,Mid Career,Exceeds Expectations,1.4
C026-3E38,Garv,Tockell,Male,28,Some Travel,Technology,2,CA,Asian or Asian American,3,Computer Science,Machine Learning Engineer,Single,220234,0,Yes,2015-10-26,No,7,5,7,1,3,Bachelors ,PR5102,2021-06-29,4.0,4.0,2.0,3.0,1.0,1.0,4.0,4.0,Under 30,Below Average,4.0,3.3333333333333335,0.3333333333333333,Mid Career,Exceeds Expectations,1.6
C026-3E38,Garv,Tockell,Male,28,Some Travel,Technology,2,CA,Asian or Asian American,3,Computer Science,Machine Learning Engineer,Single,220234,0,Yes,2015-10-26,No,7,5,7,1,3,Bachelors ,PR6200,2022-06-29,5.0,4.0,5.0,2.0,0.0,2.0,5.0,5.0,Under 30,Below Average,5.0,4.666666666666667,0.0,Mid Career,Outstanding,1.0
69EC-7B13,Mariska,Iashvili,Female,27,Some Travel,Sales,1,CA,Other ,2,Technical Degree,Sales Representative,Single,62496,0,No,2015-10-27,No,7,6,6,1,2,High School ,PR2497,2018-08-12,3.0,4.0,5.0,3.0,0.0,3.0,3.0,2.0,Under 30,Low,2.5,4.0,0.0,Mid Career,Meets Expectations,1.0
69EC-7B13,Mariska,Iashvili,Female,27,Some Travel,Sales,1,CA,Other ,2,Technical Degree,Sales Representative,Single,62496,0,No,2015-10-27,No,7,6,6,1,2,High School ,PR3291,2019-08-12,5.0,5.0,3.0,1.0,0.0,4.0,3.0,3.0,Under 30,Low,3.0,4.333333333333333,0.0,Mid Career,Meets Expectations,0.40000000000000013
69EC-7B13,Mariska,Iashvili,Female,27,Some Travel,Sales,1,CA,Other ,2,Technical Degree,Sales Representative,Single,62496,0,No,2015-10-27,No,7,6,6,1,2,High School ,PR4203,2020-08-11,3.0,4.0,4.0,1.0,2.0,2.0,3.0,3.0,Under 30,Low,3.0,3.6666666666666665,2.0,Mid Career,Meets Expectations,1.3000000000000003
69EC-7B13,Mariska,Iashvili,Female,27,Some Travel,Sales,1,CA,Other ,2,Technical Degree,Sales Representative,Single,62496,0,No,2015-10-27,No,7,6,6,1,2,High School ,PR5224,2021-08-11,4.0,3.0,4.0,3.0,0.0,5.0,4.0,3.0,Under 30,Low,3.5,3.6666666666666665,0.0,Mid Career,Exceeds Expectations,1.0
69EC-7B13,Mariska,Iashvili,Female,27,Some Travel,Sales,1,CA,Other ,2,Technical Degree,Sales Representative,Single,62496,0,No,2015-10-27,No,7,6,6,1,2,High School ,PR6329,2022-08-11,4.0,2.0,4.0,3.0,1.0,4.0,3.0,3.0,Under 30,Low,3.0,3.3333333333333335,0.3333333333333333,Mid Career,Meets Expectations,1.5999999999999999
AD8F-7539,Leta,Possel,Female,28,Some Travel,Sales,44,CA,White,3,Economics,Sales Executive,Married,304858,1,Yes,2015-11-01,No,7,5,7,2,3,Bachelors ,PR2480,2018-07-30,5.0,3.0,3.0,1.0,2.0,4.0,4.0,4.0,Under 30,Average,4.0,3.6666666666666665,2.0,Mid Career,Exceeds Expectations,1.2000000000000002
AD8F-7539,Leta,Possel,Female,28,Some Travel,Sales,44,CA,White,3,Economics,Sales Executive,Married,304858,1,Yes,2015-11-01,No,7,5,7,2,3,Bachelors ,PR3270,2019-07-30,5.0,4.0,3.0,1.0,0.0,3.0,5.0,4.0,Under 30,Average,4.5,4.0,0.0,Mid Career,Outstanding,1.0
AD8F-7539,Leta,Possel,Female,28,Some Travel,Sales,44,CA,White,3,Economics,Sales Executive,Married,304858,1,Yes,2015-11-01,No,7,5,7,2,3,Bachelors ,PR4179,2020-07-29,4.0,5.0,4.0,1.0,2.0,4.0,4.0,4.0,Under 30,Average,4.0,4.333333333333333,2.0,Mid Career,Exceeds Expectations,0.40000000000000013
AD8F-7539,Leta,Possel,Female,28,Some Travel,Sales,44,CA,White,3,Economics,Sales Executive,Married,304858,1,Yes,2015-11-01,No,7,5,7,2,3,Bachelors ,PR5195,2021-07-29,4.0,5.0,2.0,1.0,0.0,5.0,4.0,3.0,Under 30,Average,3.5,3.6666666666666665,0.0,Mid Career,Exceeds Expectations,0.4
AD8F-7539,Leta,Possel,Female,28,Some Travel,Sales,44,CA,White,3,Economics,Sales Executive,Married,304858,1,Yes,2015-11-01,No,7,5,7,2,3,Bachelors ,PR6298,2022-07-29,5.0,5.0,4.0,3.0,0.0,2.0,4.0,3.0,Under 30,Average,3.5,4.666666666666667,0.0,Mid Career,Exceeds Expectations,0.7
B44E-8AEE,Carlynn,Bartolic,Female,28,Some Travel,Sales,7,CA,White,5,Marketing,Sales Executive,Married,181164,1,No,2015-11-01,No,7,5,6,1,5,Doctorate,PR2193,2018-03-17,3.0,5.0,4.0,1.0,3.0,2.0,4.0,4.0,Under 30,Below Average,4.0,4.0,3.0,Mid Career,Exceeds Expectations,0.9000000000000001
B44E-8AEE,Carlynn,Bartolic,Female,28,Some Travel,Sales,7,CA,White,5,Marketing,Sales Executive,Married,181164,1,No,2015-11-01,No,7,5,6,1,5,Doctorate,PR2931,2019-03-17,4.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,Under 30,Below Average,2.5,3.3333333333333335,1.0,Mid Career,Meets Expectations,2.0
B44E-8AEE,Carlynn,Bartolic,Female,28,Some Travel,Sales,7,CA,White,5,Marketing,Sales Executive,Married,181164,1,No,2015-11-01,No,7,5,6,1,5,Doctorate,PR3791,2020-03-16,3.0,4.0,5.0,1.0,0.0,3.0,5.0,5.0,Under 30,Below Average,5.0,4.0,0.0,Mid Career,Outstanding,1.0
B44E-8AEE,Carlynn,Bartolic,Female,28,Some Travel,Sales,7,CA,White,5,Marketing,Sales Executive,Married,181164,1,No,2015-11-01,No,7,5,6,1,5,Doctorate,PR4773,2021-03-16,5.0,2.0,4.0,3.0,0.0,4.0,4.0,4.0,Under 30,Below Average,4.0,3.6666666666666665,0.0,Mid Career,Exceeds Expectations,1.5
B44E-8AEE,Carlynn,Bartolic,Female,28,Some Travel,Sales,7,CA,White,5,Marketing,Sales Executive,Married,181164,1,No,2015-11-01,No,7,5,6,1,5,Doctorate,PR5842,2022-03-16,4.0,5.0,2.0,1.0,1.0,5.0,3.0,2.0,Under 30,Below Average,2.5,3.6666666666666665,1.0,Mid Career,Meets Expectations,0.4
63E9-F74A,Amos,Simcox,Male,25,Frequent Traveller,Technology,11,NY,Mixed or multiple ethnic groups,1,Business Studies,Machine Learning Engineer,Married,67708,1,No,2015-11-02,No,7,7,7,0,1,No Formal Qualifications,PR2715,2018-12-24,3.0,3.0,4.0,3.0,1.0,4.0,5.0,4.0,Under 30,Low,4.5,3.3333333333333335,0.3333333333333333,Mid Career,Outstanding,1.3
63E9-F74A,Amos,Simcox,Male,25,Frequent Traveller,Technology,11,NY,Mixed or multiple ethnic groups,1,Business Studies,Machine Learning Engineer,Married,67708,1,No,2015-11-02,No,7,7,7,0,1,No Formal Qualifications,PR3546,2019-12-24,3.0,5.0,5.0,2.0,1.0,3.0,4.0,4.0,Under 30,Low,4.0,4.333333333333333,0.5,Mid Career,Exceeds Expectations,0.6000000000000001
63E9-F74A,Amos,Simcox,Male,25,Frequent Traveller,Technology,11,NY,Mixed or multiple ethnic groups,1,Business Studies,Machine Learning Engineer,Married,67708,1,No,2015-11-02,No,7,7,7,0,1,No Formal Qualifications,PR4502,2020-12-23,3.0,5.0,4.0,1.0,1.0,5.0,5.0,4.0,Under 30,Low,4.5,4.0,1.0,Mid Career,Outstanding,0.3
63E9-F74A,Amos,Simcox,Male,25,Frequent Traveller,Technology,11,NY,Mixed or multiple ethnic groups,1,Business Studies,Machine Learning Engineer,Married,67708,1,No,2015-11-02,No,7,7,7,0,1,No Formal Qualifications,PR5554,2021-12-23,5.0,4.0,2.0,1.0,0.0,4.0,3.0,2.0,Under 30,Low,2.5,3.6666666666666665,0.0,Mid Career,Meets Expectations,0.9
63E9-F74A,Amos,Simcox,Male,25,Frequent Traveller,Technology,11,NY,Mixed or multiple ethnic groups,1,Business Studies,Machine Learning Engineer,Married,67708,1,No,2015-11-02,No,7,7,7,0,1,No Formal Qualifications,PR6684,2022-12-23,5.0,4.0,4.0,3.0,1.0,4.0,3.0,3.0,Under 30,Low,3.0,4.333333333333333,0.3333333333333333,Mid Career,Meets Expectations,0.7000000000000001
A184-3B30,Ruperto,Ciccotto,Male,26,Some Travel,Technology,17,IL,American Indian or Alaska Native,3,Information Systems,Software Engineer,Married,55778,1,No,2015-11-05,No,7,4,7,6,3,Bachelors ,PR2325,2018-05-14,4.0,3.0,2.0,3.0,3.0,5.0,4.0,3.0,Under 30,Low,3.5,3.0,1.0,Mid Career,Exceeds Expectations,1.2
A184-3B30,Ruperto,Ciccotto,Male,26,Some Travel,Technology,17,IL,American Indian or Alaska Native,3,Information Systems,Software Engineer,Married,55778,1,No,2015-11-05,No,7,4,7,6,3,Bachelors ,PR3082,2019-05-14,5.0,4.0,5.0,2.0,3.0,3.0,4.0,3.0,Under 30,Low,3.5,4.666666666666667,1.5,Mid Career,Exceeds Expectations,0.7999999999999998
A184-3B30,Ruperto,Ciccotto,Male,26,Some Travel,Technology,17,IL,American Indian or Alaska Native,3,Information Systems,Software Engineer,Married,55778,1,No,2015-11-05,No,7,4,7,6,3,Bachelors ,PR3967,2020-05-13,4.0,2.0,5.0,2.0,0.0,2.0,4.0,3.0,Under 30,Low,3.5,3.6666666666666665,0.0,Mid Career,Exceeds Expectations,1.9
A184-3B30,Ruperto,Ciccotto,Male,26,Some Travel,Technology,17,IL,American Indian or Alaska Native,3,Information Systems,Software Engineer,Married,55778,1,No,2015-11-05,No,7,4,7,6,3,Bachelors ,PR4963,2021-05-13,5.0,3.0,4.0,3.0,1.0,5.0,5.0,5.0,Under 30,Low,5.0,4.0,0.3333333333333333,Mid Career,Outstanding,0.8999999999999999
A184-3B30,Ruperto,Ciccotto,Male,26,Some Travel,Technology,17,IL,American Indian or Alaska Native,3,Information Systems,Software Engineer,Married,55778,1,No,2015-11-05,No,7,4,7,6,3,Bachelors ,PR6043,2022-05-13,3.0,4.0,3.0,1.0,1.0,3.0,3.0,2.0,Under 30,Low,2.5,3.3333333333333335,1.0,Mid Career,Meets Expectations,1.2
851C-E7E2,Sebastiano,Benes,Male,27,Some Travel,Technology,14,CA,Black or African American,2,Information Systems,Machine Learning Engineer,Divorced,120049,1,No,2015-11-07,No,7,1,6,1,2,High School ,PR2602,2018-10-21,5.0,3.0,2.0,1.0,0.0,3.0,4.0,3.0,Under 30,Low,3.5,3.3333333333333335,0.0,Mid Career,Exceeds Expectations,1.5
851C-E7E2,Sebastiano,Benes,Male,27,Some Travel,Technology,14,CA,Black or African American,2,Information Systems,Machine Learning Engineer,Divorced,120049,1,No,2015-11-07,No,7,1,6,1,2,High School ,PR3417,2019-10-21,3.0,2.0,5.0,2.0,1.0,4.0,4.0,3.0,Under 30,Low,3.5,3.3333333333333335,0.5,Mid Career,Exceeds Expectations,1.5999999999999999
851C-E7E2,Sebastiano,Benes,Male,27,Some Travel,Technology,14,CA,Black or African American,2,Information Systems,Machine Learning Engineer,Divorced,120049,1,No,2015-11-07,No,7,1,6,1,2,High School ,PR4354,2020-10-20,5.0,4.0,3.0,1.0,0.0,3.0,3.0,2.0,Under 30,Low,2.5,4.0,0.0,Mid Career,Meets Expectations,1.0
851C-E7E2,Sebastiano,Benes,Male,27,Some Travel,Technology,14,CA,Black or African American,2,Information Systems,Machine Learning Engineer,Divorced,120049,1,No,2015-11-07,No,7,1,6,1,2,High School ,PR5391,2021-10-20,4.0,2.0,5.0,3.0,2.0,3.0,5.0,4.0,Under 30,Low,4.5,3.6666666666666665,0.6666666666666666,Mid Career,Outstanding,1.6999999999999997
851C-E7E2,Sebastiano,Benes,Male,27,Some Travel,Technology,14,CA,Black or African American,2,Information Systems,Machine Learning Engineer,Divorced,120049,1,No,2015-11-07,No,7,1,6,1,2,High School ,PR6507,2022-10-20,4.0,5.0,4.0,3.0,2.0,2.0,3.0,3.0,Under 30,Low,3.0,4.333333333333333,0.6666666666666666,Mid Career,Meets Expectations,0.8000000000000002
E46A-3676,Kele,Halsworth,Male,28,Some Travel,Sales,32,CA,White,4,Marketing,Sales Executive,Divorced,128222,2,No,2015-11-07,No,7,6,7,1,4,Masters ,PR2415,2018-06-29,3.0,4.0,5.0,3.0,2.0,3.0,5.0,4.0,Under 30,Below Average,4.5,4.0,0.6666666666666666,Mid Career,Outstanding,1.0
E46A-3676,Kele,Halsworth,Male,28,Some Travel,Sales,32,CA,White,4,Marketing,Sales Executive,Divorced,128222,2,No,2015-11-07,No,7,6,7,1,4,Masters ,PR3190,2019-06-29,4.0,3.0,3.0,1.0,0.0,4.0,5.0,4.0,Under 30,Below Average,4.5,3.3333333333333335,0.0,Mid Career,Outstanding,1.3
E46A-3676,Kele,Halsworth,Male,28,Some Travel,Sales,32,CA,White,4,Marketing,Sales Executive,Divorced,128222,2,No,2015-11-07,No,7,6,7,1,4,Masters ,PR4092,2020-06-28,3.0,4.0,2.0,2.0,0.0,2.0,5.0,5.0,Under 30,Below Average,5.0,3.0,0.0,Mid Career,Outstanding,1.5
E46A-3676,Kele,Halsworth,Male,28,Some Travel,Sales,32,CA,White,4,Marketing,Sales Executive,Divorced,128222,2,No,2015-11-07,No,7,6,7,1,4,Masters ,PR5097,2021-06-28,4.0,2.0,5.0,1.0,1.0,3.0,4.0,4.0,Under 30,Below Average,4.0,3.6666666666666665,1.0,Mid Career,Exceeds Expectations,1.6999999999999997
E46A-3676,Kele,Halsworth,Male,28,Some Travel,Sales,32,CA,White,4,Marketing,Sales Executive,Divorced,128222,2,No,2015-11-07,No,7,6,7,1,4,Masters ,PR6195,2022-06-28,3.0,2.0,2.0,3.0,0.0,1.0,4.0,3.0,Under 30,Below Average,3.5,2.3333333333333335,0.0,Mid Career,Exceeds Expectations,2.5
10CE-8403,Timmy,Reek,Female,27,Some Travel,Technology,31,CA,White,4,Computer Science,Senior Software Engineer,Divorced,120225,2,No,2015-11-08,No,7,2,5,4,4,Masters ,PR2707,2018-12-21,5.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,Under 30,Low,3.5,3.6666666666666665,1.0,Mid Career,Exceeds Expectations,1.0
10CE-8403,Timmy,Reek,Female,27,Some Travel,Technology,31,CA,White,4,Computer Science,Senior Software Engineer,Divorced,120225,2,No,2015-11-08,No,7,2,5,4,4,Masters ,PR3537,2019-12-21,4.0,3.0,4.0,2.0,1.0,5.0,3.0,2.0,Under 30,Low,2.5,3.6666666666666665,0.5,Mid Career,Meets Expectations,1.0
10CE-8403,Timmy,Reek,Female,27,Some Travel,Technology,31,CA,White,4,Computer Science,Senior Software Engineer,Divorced,120225,2,No,2015-11-08,No,7,2,5,4,4,Masters ,PR4493,2020-12-20,5.0,5.0,4.0,2.0,1.0,2.0,5.0,4.0,Under 30,Low,4.5,4.666666666666667,0.5,Mid Career,Outstanding,0.7
10CE-8403,Timmy,Reek,Female,27,Some Travel,Technology,31,CA,White,4,Computer Science,Senior Software Engineer,Divorced,120225,2,No,2015-11-08,No,7,2,5,4,4,Masters ,PR5545,2021-12-20,3.0,4.0,2.0,2.0,0.0,3.0,3.0,3.0,Under 30,Low,3.0,3.0,0.0,Mid Career,Meets Expectations,1.2999999999999998
10CE-8403,Timmy,Reek,Female,27,Some Travel,Technology,31,CA,White,4,Computer Science,Senior Software Engineer,Divorced,120225,2,No,2015-11-08,No,7,2,5,4,4,Masters ,PR6673,2022-12-20,4.0,4.0,5.0,2.0,3.0,2.0,4.0,4.0,Under 30,Low,4.0,4.333333333333333,1.5,Mid Career,Exceeds Expectations,1.1000000000000003
E47D-E3C5,Kerry,Orrell,Male,26,Some Travel,Technology,14,NY,Black or African American,1,Computer Science,Software Engineer,Married,33180,1,Yes,2015-11-10,No,7,5,7,3,1,No Formal Qualifications,PR2726,2018-12-30,4.0,3.0,5.0,1.0,3.0,5.0,4.0,3.0,Under 30,Low,3.5,4.0,3.0,Mid Career,Exceeds Expectations,0.8999999999999999
E47D-E3C5,Kerry,Orrell,Male,26,Some Travel,Technology,14,NY,Black or African American,1,Computer Science,Software Engineer,Married,33180,1,Yes,2015-11-10,No,7,5,7,3,1,No Formal Qualifications,PR3560,2019-12-30,4.0,4.0,2.0,1.0,1.0,3.0,5.0,4.0,Under 30,Low,4.5,3.3333333333333335,1.0,Mid Career,Outstanding,1.2
E47D-E3C5,Kerry,Orrell,Male,26,Some Travel,Technology,14,NY,Black or African American,1,Computer Science,Software Engineer,Married,33180,1,Yes,2015-11-10,No,7,5,7,3,1,No Formal Qualifications,PR4519,2020-12-29,3.0,5.0,2.0,2.0,0.0,2.0,4.0,3.0,Under 30,Low,3.5,3.3333333333333335,0.0,Mid Career,Exceeds Expectations,1.1
E47D-E3C5,Kerry,Orrell,Male,26,Some Travel,Technology,14,NY,Black or African American,1,Computer Science,Software Engineer,Married,33180,1,Yes,2015-11-10,No,7,5,7,3,1,No Formal Qualifications,PR5574,2021-12-29,4.0,4.0,5.0,1.0,0.0,2.0,3.0,2.0,Under 30,Low,2.5,4.333333333333333,0.0,Mid Career,Meets Expectations,1.1000000000000003
E47D-E3C5,Kerry,Orrell,Male,26,Some Travel,Technology,14,NY,Black or African American,1,Computer Science,Software Engineer,Married,33180,1,Yes,2015-11-10,No,7,5,7,3,1,No Formal Qualifications,PR6705,2022-12-29,4.0,4.0,4.0,3.0,2.0,3.0,5.0,4.0,Under 30,Low,4.5,4.0,0.6666666666666666,Mid Career,Outstanding,1.0
1AC8-361F,Selig,Draysey,Male,26,Some Travel,Sales,22,CA,Mixed or multiple ethnic groups,1,Marketing ,Sales Executive,Married,87142,1,No,2015-11-11,Yes,2,1,1,0,1,No Formal Qualifications,PR1073,2016-04-28,5.0,5.0,4.0,2.0,2.0,5.0,5.0,4.0,Under 30,Low,4.5,4.666666666666667,1.0,New,Outstanding,0.09999999999999991
1AC8-361F,Selig,Draysey,Male,26,Some Travel,Sales,22,CA,Mixed or multiple ethnic groups,1,Marketing ,Sales Executive,Married,87142,1,No,2015-11-11,Yes,2,1,1,0,1,No Formal Qualifications,PR116,2013-04-29,3.0,3.0,5.0,1.0,2.0,4.0,5.0,4.0,Under 30,Low,4.5,3.6666666666666665,2.0,New,Outstanding,1.2000000000000002
1AC8-361F,Selig,Draysey,Male,26,Some Travel,Sales,22,CA,Mixed or multiple ethnic groups,1,Marketing ,Sales Executive,Married,87142,1,No,2015-11-11,Yes,2,1,1,0,1,No Formal Qualifications,PR1627,2017-04-28,4.0,5.0,4.0,3.0,0.0,5.0,5.0,5.0,Under 30,Low,5.0,4.333333333333333,0.0,New,Outstanding,0.2000000000000001
1AC8-361F,Selig,Draysey,Male,26,Some Travel,Sales,22,CA,Mixed or multiple ethnic groups,1,Marketing ,Sales Executive,Married,87142,1,No,2015-11-11,Yes,2,1,1,0,1,No Formal Qualifications,PR2286,2018-04-28,3.0,4.0,2.0,2.0,1.0,5.0,4.0,3.0,Under 30,Low,3.5,3.0,0.5,New,Exceeds Expectations,0.8999999999999999
1AC8-361F,Selig,Draysey,Male,26,Some Travel,Sales,22,CA,Mixed or multiple ethnic groups,1,Marketing ,Sales Executive,Married,87142,1,No,2015-11-11,Yes,2,1,1,0,1,No Formal Qualifications,PR3035,2019-04-28,3.0,3.0,3.0,2.0,0.0,3.0,5.0,5.0,Under 30,Low,5.0,3.0,0.0,New,Outstanding,1.6
1AC8-361F,Selig,Draysey,Male,26,Some Travel,Sales,22,CA,Mixed or multiple ethnic groups,1,Marketing ,Sales Executive,Married,87142,1,No,2015-11-11,Yes,2,1,1,0,1,No Formal Qualifications,PR305,2014-04-29,3.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,Under 30,Low,3.5,3.3333333333333335,0.6666666666666666,New,Exceeds Expectations,1.0
1AC8-361F,Selig,Draysey,Male,26,Some Travel,Sales,22,CA,Mixed or multiple ethnic groups,1,Marketing ,Sales Executive,Married,87142,1,No,2015-11-11,Yes,2,1,1,0,1,No Formal Qualifications,PR3916,2020-04-27,4.0,3.0,2.0,3.0,0.0,2.0,3.0,3.0,Under 30,Low,3.0,3.0,0.0,New,Meets Expectations,1.8000000000000003
1AC8-361F,Selig,Draysey,Male,26,Some Travel,Sales,22,CA,Mixed or multiple ethnic groups,1,Marketing ,Sales Executive,Married,87142,1,No,2015-11-11,Yes,2,1,1,0,1,No Formal Qualifications,PR4910,2021-04-27,2.0,1.0,3.0,3.0,2.0,4.0,3.0,2.0,Under 30,Low,2.5,2.0,0.6666666666666666,New,Meets Expectations,2.3
1AC8-361F,Selig,Draysey,Male,26,Some Travel,Sales,22,CA,Mixed or multiple ethnic groups,1,Marketing ,Sales Executive,Married,87142,1,No,2015-11-11,Yes,2,1,1,0,1,No Formal Qualifications,PR5990,2022-04-27,4.0,2.0,4.0,1.0,0.0,4.0,5.0,5.0,Under 30,Low,5.0,3.3333333333333335,0.0,New,Outstanding,1.5999999999999999
1AC8-361F,Selig,Draysey,Male,26,Some Travel,Sales,22,CA,Mixed or multiple ethnic groups,1,Marketing ,Sales Executive,Married,87142,1,No,2015-11-11,Yes,2,1,1,0,1,No Formal Qualifications,PR632,2015-04-29,5.0,2.0,2.0,3.0,0.0,4.0,5.0,5.0,Under 30,Low,5.0,3.0,0.0,New,Outstanding,1.6999999999999997
9360-3A68,Cathyleen,Hallin,Female,27,No Travel ,Technology,12,IL,White,3,Information Systems,Data Scientist,Single,41524,0,No,2015-11-12,No,7,6,6,6,3,Bachelors ,PR2660,2018-11-21,4.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0,Under 30,Low,3.0,3.6666666666666665,2.0,Mid Career,Meets Expectations,1.1
9360-3A68,Cathyleen,Hallin,Female,27,No Travel ,Technology,12,IL,White,3,Information Systems,Data Scientist,Single,41524,0,No,2015-11-12,No,7,6,6,6,3,Bachelors ,PR3484,2019-11-21,3.0,4.0,5.0,3.0,1.0,4.0,3.0,3.0,Under 30,Low,3.0,4.0,0.3333333333333333,Mid Career,Meets Expectations,0.8
9360-3A68,Cathyleen,Hallin,Female,27,No Travel ,Technology,12,IL,White,3,Information Systems,Data Scientist,Single,41524,0,No,2015-11-12,No,7,6,6,6,3,Bachelors ,PR4433,2020-11-20,5.0,5.0,2.0,2.0,3.0,5.0,5.0,4.0,Under 30,Low,4.5,4.0,1.5,Mid Career,Outstanding,0.3
9360-3A68,Cathyleen,Hallin,Female,27,No Travel ,Technology,12,IL,White,3,Information Systems,Data Scientist,Single,41524,0,No,2015-11-12,No,7,6,6,6,3,Bachelors ,PR5478,2021-11-20,2.0,2.0,3.0,2.0,0.0,1.0,3.0,3.0,Under 30,Low,3.0,2.3333333333333335,0.0,Mid Career,Meets Expectations,2.5
9360-3A68,Cathyleen,Hallin,Female,27,No Travel ,Technology,12,IL,White,3,Information Systems,Data Scientist,Single,41524,0,No,2015-11-12,No,7,6,6,6,3,Bachelors ,PR6596,2022-11-20,3.0,3.0,3.0,3.0,1.0,4.0,5.0,5.0,Under 30,Low,5.0,3.0,0.3333333333333333,Mid Career,Outstanding,1.4
BE54-8537,Krista,Eustace,Female,26,Frequent Traveller,Technology,14,NY,American Indian or Alaska Native,3,Computer Science,Software Engineer,Single,36794,0,No,2015-11-18,Yes,5,3,4,3,3,Bachelors ,PR1121,2016-05-19,3.0,3.0,2.0,1.0,2.0,4.0,4.0,3.0,Under 30,Low,3.5,2.6666666666666665,2.0,Early Career,Exceeds Expectations,1.5
BE54-8537,Krista,Eustace,Female,26,Frequent Traveller,Technology,14,NY,American Indian or Alaska Native,3,Computer Science,Software Engineer,Single,36794,0,No,2015-11-18,Yes,5,3,4,3,3,Bachelors ,PR145,2013-05-20,3.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,Under 30,Low,3.5,2.3333333333333335,1.0,Early Career,Exceeds Expectations,2.3
BE54-8537,Krista,Eustace,Female,26,Frequent Traveller,Technology,14,NY,American Indian or Alaska Native,3,Computer Science,Software Engineer,Single,36794,0,No,2015-11-18,Yes,5,3,4,3,3,Bachelors ,PR1676,2017-05-19,3.0,2.0,4.0,1.0,0.0,4.0,4.0,3.0,Under 30,Low,3.5,3.0,0.0,Early Career,Exceeds Expectations,1.6999999999999997
BE54-8537,Krista,Eustace,Female,26,Frequent Traveller,Technology,14,NY,American Indian or Alaska Native,3,Computer Science,Software Engineer,Single,36794,0,No,2015-11-18,Yes,5,3,4,3,3,Bachelors ,PR2337,2018-05-19,5.0,2.0,5.0,3.0,0.0,2.0,5.0,5.0,Under 30,Low,5.0,4.0,0.0,Early Career,Outstanding,1.8
